,ProjectID,BuildingID,Number,Street,Borough,Postcode,Latitude,Longitude,Longitude(Internal),Latitude(Internal),LowIncomeUnits
2183,60431,839362.0,182,EAST 93 STREET,Brooklyn,11212.0,40.661063,-73.92540799999999,-73.925599,40.66069,33
2184,58945,12812.0,10,EAST 28 STREET,Manhattan,10016.0,40.744384000000004,-73.986615,-73.986572,40.743990000000004,415
2186,65140,965539.0,607,WEST 161 STREET,Manhattan,10032.0,40.836748,-73.94347900000001,-73.943584,40.83702,13
2194,58235,104376.0,1950,PROSPECT AVENUE,Bronx,10457.0,40.844146,-73.889205,-73.888941,40.84405,60
2196,52461,28287.0,92,ST NICHOLAS AVENUE,Manhattan,10026.0,40.802102000000005,-73.952567,-73.952232,40.801970000000004,55
2197,54984,43339.0,608,WEST 178 STREET,Manhattan,10033.0,40.847508000000005,-73.93555400000001,-73.936042,40.84744,22
2198,59193,58200.0,501,COMMONWEALTH AVENUE,Bronx,10473.0,40.814974,-73.86434,-73.864611,40.81493,31
2199,59193,58207.0,521,COMMONWEALTH AVENUE,Bronx,10473.0,40.815273,-73.864408,-73.864726,40.81541,61
2200,59193,58217.0,539,COMMONWEALTH AVENUE,Bronx,10473.0,40.815545,-73.864473,-73.864848,40.81593,61
2201,59193,58223.0,549,COMMONWEALTH AVENUE,Bronx,10473.0,40.815696,-73.864508,-73.864962,40.81641,38
2202,59193,90418.0,1741,LACOMBE AVENUE,Bronx,10473.0,40.814557,-73.865078,-73.864976,40.81488,47
2203,59193,107568.0,520,ROSEDALE AVENUE,Bronx,10473.0,40.814915,-73.86529399999999,-73.865087,40.81536,61
2204,59193,107569.0,540,ROSEDALE AVENUE,Bronx,10473.0,40.815274,-73.86538,-73.865209,40.81588,36
2205,59193,107570.0,550,ROSEDALE AVENUE,Bronx,10473.0,40.815447,-73.86541899999999,-73.865324,40.816359999999996,59
2206,59193,972702.0,501,COMMONWEALTH AVENUE,Bronx,10473.0,40.814974,-73.86434,-73.864611,40.81493,59
2207,61660,25515.0,107,MORNINGSIDE AVENUE,Manhattan,10027.0,40.810318,-73.954769,-73.954426,40.81028,10
2208,61660,25516.0,109,MORNINGSIDE AVENUE,Manhattan,10027.0,40.810373,-73.954729,-73.954382,40.810340000000004,10
2209,61660,25517.0,111,MORNINGSIDE AVENUE,Manhattan,10027.0,40.810425,-73.954689,-73.95434200000001,40.8104,10
2210,61660,28159.0,654,ST NICHOLAS AVENUE,Manhattan,10030.0,40.822556,-73.94545,-73.945284,40.82215,18
2211,61660,28324.0,36,ST NICHOLAS PLACE,Manhattan,10031.0,40.828351,-73.9416,-73.94123499999999,40.82829,15
2212,61660,38644.0,122,WEST 119 STREET,Manhattan,10026.0,40.804327,-73.949174,-73.94959,40.80426,4
2213,61660,39531.0,457,WEST 125 STREET,Manhattan,10027.0,40.812805,-73.95575,-73.95554399999999,40.81302,16
2214,61660,39663.0,361,WEST 126 STREET,Manhattan,10027.0,40.811628999999996,-73.952525,-73.952557,40.81187,19
2215,61660,39664.0,363,WEST 126 STREET,Manhattan,10027.0,40.811648999999996,-73.952564,-73.952636,40.81191,20
2216,61660,39666.0,367,WEST 126 STREET,Manhattan,10027.0,40.811684,-73.952651,-73.952795,40.81197,9
2217,61660,39672.0,39,WEST 126 STREET,Manhattan,10027.0,40.807656,-73.943088,-73.943186,40.80793,4
2218,61660,39694.0,433,WEST 126 STREET,Manhattan,10027.0,40.812923,-73.954633,-73.95446700000001,40.81305,15
2219,61660,39697.0,44,WEST 126 STREET,Manhattan,10027.0,40.807686,-73.943211,-73.943591,40.8076,4
2220,61660,39702.0,464,WEST 126 STREET,Manhattan,10027.0,40.813662,-73.955308,-73.955529,40.81351,19
2221,61660,39830.0,364,WEST 127 STREET,Manhattan,10027.0,40.812379,-73.952401,-73.952455,40.81215,4
2222,61660,39831.0,366,WEST 127 STREET,Manhattan,10027.0,40.812395,-73.952437,-73.952535,40.81219,2
2223,61660,838109.0,452,ST NICHOLAS AVENUE,Manhattan,10027.0,40.815094,-73.94896700000001,-73.948533,40.815290000000005,10
2224,61660,973005.0,521,WEST 144 STREET,Manhattan,10031.0,40.824907,-73.948898,-73.948988,40.825179999999996,14
2225,44285,331134.0,633,MADISON STREET,Brooklyn,11221.0,40.686892,-73.931765,-73.931887,40.6871,0
2226,44285,927191.0,22,VAN BUREN STREET,Brooklyn,11221.0,40.689937,-73.944263,-73.944393,40.68969,0
2227,44285,927618.0,666,GREENE AVENUE,Brooklyn,11221.0,40.689469,-73.941797,-73.942025,40.68923,0
2228,44285,927624.0,716,LAFAYETTE AVENUE,Brooklyn,11221.0,40.690670000000004,-73.94438199999999,-73.94444,40.69044,0
2229,44285,927625.0,718,LAFAYETTE AVENUE,Brooklyn,11221.0,40.690676,-73.944321,-73.944375,40.69044,0
2230,44285,927626.0,720,LAFAYETTE AVENUE,Brooklyn,11221.0,40.690684000000005,-73.944259,-73.94430600000001,40.69045,0
2231,44285,927981.0,494,GATES AVENUE,Brooklyn,11216.0,40.686696999999995,-73.946354,-73.946167,40.68649,0
2232,44285,927982.0,327,CLIFTON PLACE,Brooklyn,11216.0,40.689254,-73.950333,-73.95021700000001,40.689479999999996,0
2233,44285,972362.0,461,TOMPKINS AVENUE,Brooklyn,11216.0,40.681604,-73.94355300000001,-73.943272,40.68161,0
2234,44285,972363.0,463,TOMPKINS AVENUE,Brooklyn,11216.0,40.681538,-73.943539,-73.94326099999999,40.68156,0
2235,48014,88674.0,625,JEFFERSON PLACE,Bronx,10456.0,40.833537,-73.90032,-73.900244,40.83363,16
2236,48014,113781.0,3531,3 AVENUE,Bronx,10456.0,40.831472,-73.905653,-73.905938,40.831590000000006,14
2237,50157,927198.0,344,BERGEN STREET,Brooklyn,11217.0,40.682846000000005,-73.980541,-73.980501,40.682590000000005,0
2238,52979,966154.0,1434,UNDERCLIFF AVENUE,Bronx,10452.0,40.844145000000005,-73.925242,-73.925185,40.8438,74
2239,54909,971874.0,487,LIVONIA AVENUE,Brooklyn,11207.0,40.66398,-73.89929000000001,-73.89920699999999,40.66421,89
2240,54909,972723.0,449,HINSDALE STREET,Brooklyn,11207.0,40.663759000000006,-73.89859100000001,-73.898205,40.663920000000005,61
2241,54909,972724.0,500,LIVONIA AVENUE,Brooklyn,11207.0,40.664015,-73.898933,-73.899085,40.66377,90
2242,55249,972215.0,4439,3 AVENUE,Bronx,10457.0,40.852134,-73.89276600000001,-73.893026,40.852309999999996,132
2243,55249,989851.0,4511,3 AVENUE,Bronx,10457.0,40.853629,-73.891372,-73.891813,40.853840000000005,181
2244,55263,966134.0,118-35,FARMERS BOULEVARD,Queens,11412.0,40.689392,-73.762087,-73.761597,40.68933,66
2245,58015,966812.0,294,EAST 162 STREET,Bronx,10451.0,40.826203,-73.916977,-73.917194,40.82597,125
2246,58562,100435.0,3555,OLINVILLE AVENUE,Bronx,10467.0,40.879075,-73.867634,-73.86801,40.879220000000004,142
2247,58733,968123.0,3365,3 AVENUE,Bronx,10456.0,40.82731,-73.907422,-73.907849,40.8274,30
2248,59117,769124.0,141,PARK HILL AVENUE,Staten Island,10304.0,40.617098,-74.080763,-74.081512,40.61671,108
2249,59117,812599.0,320,VANDERBILT AVENUE,Staten Island,10304.0,40.617482,-74.081499,-74.081512,40.61671,131
2250,59117,812600.0,350,VANDERBILT AVENUE,Staten Island,10304.0,40.61683,-74.08238399999999,-74.081512,40.61671,115
2251,59946,28109.0,400,ST NICHOLAS AVENUE,Manhattan,10027.0,40.813701,-73.949922,-73.949601,40.81324,108
2252,59946,37876.0,24,WEST 111 STREET,Manhattan,10026.0,40.797885,-73.949764,-73.950313,40.797909999999995,24
2253,59946,37884.0,32,WEST 111 STREET,Manhattan,10026.0,40.797959999999996,-73.94994799999999,-73.950609,40.79803,24
2254,59946,37885.0,40,WEST 111 STREET,Manhattan,10026.0,40.798035999999996,-73.950132,-73.950884,40.79815,25
2255,59946,37886.0,46,WEST 111 STREET,Manhattan,10026.0,40.798094,-73.95026999999999,-73.951162,40.79827,25
2256,59946,37892.0,52,WEST 111 STREET,Manhattan,10026.0,40.798152,-73.950407,-73.95144,40.79838,25
2257,59946,37907.0,8,WEST 111 STREET,Manhattan,10026.0,40.797732,-73.949399,-73.949836,40.797709999999995,50
2258,59946,40784.0,602,WEST 135 STREET,Manhattan,10031.0,40.820304,-73.95558199999999,-73.956287,40.8203,24
2259,59946,40789.0,618,WEST 135 STREET,Manhattan,10031.0,40.820419,-73.955857,-73.956962,40.82058,24
2260,59946,803906.0,2411,FREDERICK DOUGAL BOULEVARD,Manhattan,,,,,,97
2261,59946,805949.0,608,WEST 135 STREET,Manhattan,10031.0,40.820347999999996,-73.955687,-73.956287,40.8203,1
2262,59946,805950.0,614,WEST 135 STREET,Manhattan,10031.0,40.820392,-73.955788,-73.956287,40.8203,24
2263,59946,943790.0,16,WEST 111 STREET,Manhattan,10026.0,40.797808,-73.949584,-73.949836,40.797709999999995,25
2264,59946,968803.0,604,WEST 135 STREET,Manhattan,10031.0,40.820318,-73.955618,-73.956287,40.8203,23
2265,59946,968804.0,606,WEST 135 STREET,Manhattan,10031.0,40.820334,-73.955651,-73.956287,40.8203,24
2266,59946,968805.0,610,WEST 135 STREET,Manhattan,10031.0,40.820362,-73.95571899999999,-73.956287,40.8203,1
2267,59946,968806.0,612,WEST 135 STREET,Manhattan,10031.0,40.820378000000005,-73.955752,-73.956287,40.8203,24
2268,59946,968807.0,616,WEST 135 STREET,Manhattan,10031.0,40.820406,-73.955821,-73.956287,40.8203,1
2269,60434,404642.0,20-11,18 STREET,Queens,11105.0,40.785258,-73.914837,-73.914588,40.78492,60
2270,60434,405018.0,20-31,19 STREET,Queens,11105.0,40.784377,-73.914588,-73.914506,40.78395,60
2271,60434,405889.0,20-11,20 STREET,Queens,11105.0,40.784165,-73.91362099999999,-73.91324200000001,40.78396,60
2272,60434,405890.0,20-12,20 STREET,Queens,11105.0,40.784151,-73.913668,-73.91391,40.78443,60
2273,60434,694855.0,20-05,SHORE BOULEVARD,Queens,11105.0,40.78569,-73.915609,-73.91523000000001,40.785470000000004,58
2274,60434,694857.0,20-25,SHORE BOULEVARD,Queens,11105.0,40.785295,-73.915974,-73.91579399999999,40.78488,84
2275,60434,948405.0,20-32,19 STREET,Queens,11105.0,40.784363,-73.914635,-73.91516999999999,40.78443,56
2280,65111,703413.0,11-07,WELLING COURT,Queens,11102.0,40.771802,-73.933216,-73.932887,40.77171,6
2281,44295,965149.0,679,VAN SINDEREN AVENUE,Brooklyn,11207.0,40.659906,-73.899419,-73.899178,40.65974,101
2282,44295,965150.0,170,NEW LOTS AVENUE,Brooklyn,11207.0,40.659157,-73.89909899999999,,,28
2283,48643,972670.0,425,EAST 161 STREET,Bronx,10451.0,40.82398,-73.9131,-73.912695,40.82407,58
2284,50411,958174.0,101,SOUTH 5 STREET,Brooklyn,11249.0,40.711514,-73.96436899999999,-73.964275,40.71181,54
2285,50519,38153.0,265,WEST 114 STREET,Manhattan,10026.0,40.802754,-73.955442,-73.955189,40.80288,114
2286,55036,965812.0,944,ROGERS PLACE,Bronx,10459.0,40.822312,-73.897837,-73.897605,40.822359999999996,38
2287,55036,968113.0,917,WESTCHESTER AVENUE,Bronx,10459.0,40.82145,-73.89818100000001,-73.898115,40.8218,44
2288,57772,967356.0,155,FRIENDSHIP LANE,Staten Island,10314.0,40.595626,-74.130724,,,80
2289,57772,967357.0,175,FRIENDSHIP LANE,Staten Island,10314.0,40.595753,-74.130505,,,80
2290,58589,306817.0,165,HANCOCK STREET,Brooklyn,11216.0,40.682652000000004,-73.949083,-73.949324,40.68284,3
2291,58589,306841.0,188,HANCOCK STREET,Brooklyn,11216.0,40.682718,-73.948369,-73.948293,40.68249,4
2292,58589,317083.0,273,JEFFERSON AVENUE,Brooklyn,11216.0,40.68371,-73.946392,-73.946702,40.6839,1
2293,58589,330821.0,246,MADISON STREET,Brooklyn,11216.0,40.6849,-73.948937,-73.948937,40.684670000000004,5
2294,58589,330959.0,442,MADISON STREET,Brooklyn,11221.0,40.685884,-73.940387,-73.94051,40.68564,3
2295,58589,330961.0,446,MADISON STREET,Brooklyn,11221.0,40.685898,-73.94026099999999,-73.940326,40.68567,6
2296,58589,330962.0,448,MADISON STREET,Brooklyn,11221.0,40.685906,-73.9402,-73.940236,40.68568,6
2297,58589,330965.0,452,MADISON STREET,Brooklyn,11221.0,40.68592,-73.940077,-73.940045,40.6857,5
2298,58589,330972.0,464,MADISON STREET,Brooklyn,11221.0,40.685963,-73.939702,-73.939482,40.685759999999995,4
2299,58589,332727.0,851,MARCY AVENUE,Brooklyn,11216.0,40.684216,-73.946972,-73.946702,40.68423,4
2300,58589,338936.0,396A,MONROE STREET,Brooklyn,11221.0,40.686363,-73.942727,-73.94252900000001,40.68616,3
2301,58589,358074.0,319,PUTNAM AVENUE,Brooklyn,11216.0,40.684164,-73.948948,-73.948995,40.68438,3
2302,58589,358136.0,401,PUTNAM AVENUE,Brooklyn,11216.0,40.684588,-73.94527,-73.945202,40.68482,4
2303,58589,358151.0,415,PUTNAM AVENUE,Brooklyn,11216.0,40.684643,-73.944805,-73.944744,40.684870000000004,4
2304,58589,358228.0,493,PUTNAM AVENUE,Brooklyn,11221.0,40.684985,-73.941834,-73.941632,40.68522,3
2305,58589,381667.0,400,TOMPKINS AVENUE,Brooklyn,11216.0,40.683640999999994,-73.94398000000001,-73.944251,40.68355,9
2306,58589,381669.0,404,TOMPKINS AVENUE,Brooklyn,11216.0,40.683451,-73.94394399999999,-73.94419,40.683440000000004,6
2307,58589,381673.0,409,TOMPKINS AVENUE,Brooklyn,11216.0,40.683476,-73.943926,-73.943696,40.68355,3
2308,58608,60011.0,1816,CROTONA PARK EAST,Bronx,10457.0,40.837941,-73.89525400000001,-73.89299100000001,40.83853,25
2309,58608,93371.0,1346,LYMAN PLACE,Bronx,10459.0,40.829131,-73.89645300000001,-73.896247,40.82927,8
2310,58608,93374.0,1359,LYMAN PLACE,Bronx,10459.0,40.829318,-73.896507,-73.896814,40.82942,20
2311,58608,93375.0,1360,LYMAN PLACE,Bronx,10459.0,40.829411,-73.89650300000001,-73.89629000000001,40.8296,15
2312,58608,93376.0,1365,LYMAN PLACE,Bronx,10459.0,40.829549,-73.89655,-73.896792,40.82959,15
2313,58608,93377.0,1366,LYMAN PLACE,Bronx,10459.0,40.829529,-73.896525,-73.896286,40.82977,28
2314,58608,93379.0,1370,LYMAN PLACE,Bronx,10459.0,40.829609000000005,-73.896539,-73.896264,40.82993,2
2315,58608,110036.0,1327,SOUTHERN BOULEVARD,Bronx,10459.0,40.8311,-73.891485,-73.891607,40.83168,56
2316,58608,110042.0,1345,SOUTHERN BOULEVARD,Bronx,10459.0,40.831243,-73.891401,-73.89144399999999,40.832,50
2317,58608,110045.0,1357,SOUTHERN BOULEVARD,Bronx,10459.0,40.831339,-73.891347,-73.891201,40.83228,39
2318,58608,111345.0,1389,STEBBINS AVENUE,Bronx,10459.0,40.83287,-73.894127,-73.89438,40.83272,12
2319,60012,970105.0,410,EAST 203 STREET,Bronx,10467.0,40.870302,-73.877276,-73.877403,40.87008,93
2322,58450,115643.0,1450,TOWNSEND AVENUE,Bronx,10452.0,40.841120000000004,-73.91589300000001,-73.915589,40.84108,59
2323,58450,115645.0,1465,TOWNSEND AVENUE,Bronx,10452.0,40.841331,-73.915766,-73.915805,40.84168,104
2324,58450,115648.0,1512,TOWNSEND AVENUE,Bronx,10452.0,40.842478,-73.91491500000001,-73.914778,40.842220000000005,91
2325,58450,115649.0,1530,TOWNSEND AVENUE,Bronx,10452.0,40.842804,-73.914683,-73.914456,40.84268,54
2326,58450,115650.0,1533,TOWNSEND AVENUE,Bronx,10452.0,40.842848,-73.914676,-73.91506700000001,40.84274,93
2327,58450,115652.0,1550,TOWNSEND AVENUE,Bronx,10452.0,40.843166,-73.914423,-73.91421700000001,40.84301,56
2328,58450,115653.0,1560,TOWNSEND AVENUE,Bronx,10452.0,40.843346999999994,-73.914296,-73.914007,40.84335,48
2329,58450,115656.0,1585,TOWNSEND AVENUE,Bronx,10452.0,40.844176000000004,-73.91372700000001,-73.913969,40.84427,49
2330,58450,119047.0,1424,WALTON AVENUE,Bronx,10452.0,40.840090000000004,-73.91555100000001,-73.91510600000001,40.840270000000004,68
2331,58450,119052.0,1503,WALTON AVENUE,Bronx,10452.0,40.841753000000004,-73.914388,-73.914565,40.84194,52
2332,58450,119055.0,1517,WALTON AVENUE,Bronx,10452.0,40.841991,-73.914218,-73.914395,40.84218,29
2333,58450,119056.0,1525,WALTON AVENUE,Bronx,10452.0,40.842126,-73.914124,-73.91422800000001,40.84241,52
2334,58450,119064.0,1612,WALTON AVENUE,Bronx,10452.0,40.843988,-73.912773,-73.912441,40.84407,50
2335,58450,119065.0,1615,WALTON AVENUE,Bronx,10452.0,40.844027000000004,-73.91277,-73.912889,40.84429,70
2336,58659,58983.0,712,COURTLANDT AVENUE,Bronx,10451.0,40.820505,-73.91776899999999,-73.91748299999999,40.8204,3
2337,58659,63861.0,367,EAST 151 STREET,Bronx,10455.0,40.817840999999994,-73.91834300000001,-73.91823000000001,40.818020000000004,5
2338,58659,63863.0,389,EAST 151 STREET,Bronx,10455.0,40.817667,-73.917682,-73.91755500000001,40.81783,25
2339,58659,63867.0,415,EAST 151 STREET,Bronx,10455.0,40.817436,-73.916804,-73.916439,40.81756,10
2340,58659,63868.0,417,EAST 151 STREET,Bronx,10455.0,40.817433,-73.916782,-73.916352,40.81754,8
2341,58659,63895.0,408,EAST 152 STREET,Bronx,10455.0,40.818133,-73.916453,-73.91634499999999,40.81787,14
2342,58659,95597.0,689,MELROSE AVENUE,Bronx,10455.0,40.819697,-73.916133,-73.91632800000001,40.81977,19
2343,58855,326587.0,541,LINCOLN PLACE,Brooklyn,11238.0,40.671696000000004,-73.95838499999999,-73.958442,40.67197,19
2344,58855,326588.0,547,LINCOLN PLACE,Brooklyn,11238.0,40.671673999999996,-73.958269,-73.958276,40.67194,16
2345,58855,326592.0,553,LINCOLN PLACE,Brooklyn,11238.0,40.671649,-73.958158,-73.958118,40.6719,17
2346,58954,968125.0,94-02,148 STREET,Queens,11435.0,40.699521999999995,-73.805228,-73.805657,40.699259999999995,95
2348,53017,972068.0,409,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653228000000006,-73.876857,-73.87700500000001,40.65344,0
2349,53017,972071.0,411,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653259000000006,-73.876789,-73.876944,40.65347,0
2350,53017,972073.0,413,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653289,-73.87671999999999,-73.876879,40.6535,0
2351,53017,972074.0,415,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653319,-73.876652,-73.876817,40.65352,0
2352,53017,972078.0,417,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653349,-73.876583,-73.876752,40.65355,0
2353,53017,972080.0,1228,JEROME STREET,Brooklyn,11239.0,40.653568,-73.876496,-73.876979,40.653690000000005,0
2354,53017,972081.0,1226,JEROME STREET,Brooklyn,11239.0,40.653667,-73.876565,-73.87700799999999,40.65377,0
2355,53017,972082.0,1224,JEROME STREET,Brooklyn,11239.0,40.653769,-73.87661899999999,-73.877033,40.65383,0
2356,53017,972083.0,1222,JEROME STREET,Brooklyn,11239.0,40.653873,-73.876665,-73.877051,40.65388,0
2357,53017,972084.0,1220,JEROME STREET,Brooklyn,11239.0,40.65398,-73.876701,-73.877065,40.653929999999995,0
2358,53017,972087.0,1218,JEROME STREET,Brooklyn,11239.0,40.654087,-73.876726,-73.87708,40.65399,0
2359,53017,972088.0,1216,JEROME STREET,Brooklyn,11239.0,40.654196999999996,-73.876737,-73.877087,40.65404,0
2360,53017,972089.0,1214,JEROME STREET,Brooklyn,11239.0,40.654307,-73.87674,-73.877105,40.65412,0
2361,53017,972090.0,1235,JEROME STREET,Brooklyn,11239.0,40.653577,-73.876478,-73.876262,40.65363,0
2362,53017,972097.0,1233,JEROME STREET,Brooklyn,11239.0,40.653662,-73.876536,-73.87629799999999,40.65368,0
2363,53017,972098.0,1231,JEROME STREET,Brooklyn,11239.0,40.653746999999996,-73.876586,-73.876334,40.653729999999996,0
2364,53017,972099.0,1229,JEROME STREET,Brooklyn,11239.0,40.653837,-73.87662900000001,-73.876366,40.65378,0
2365,53017,972109.0,1227,JEROME STREET,Brooklyn,11239.0,40.653928,-73.876665,-73.876402,40.65382,0
2366,53017,972111.0,1225,JEROME STREET,Brooklyn,11239.0,40.654021,-73.87669,-73.876442,40.65387,0
2367,53017,972117.0,1223,JEROME STREET,Brooklyn,11239.0,40.654118,-73.876708,-73.876467,40.65392,0
2368,53017,972118.0,1221,JEROME STREET,Brooklyn,11239.0,40.654211,-73.876719,-73.876503,40.65397,0
2369,53017,972119.0,1219,JEROME STREET,Brooklyn,11239.0,40.654307,-73.876719,-73.876535,40.65403,0
2370,53017,972123.0,728,WALKER STREET,Brooklyn,11239.0,40.653856,-73.875649,-73.875955,40.65378,0
2371,53017,972124.0,726,WALKER STREET,Brooklyn,11239.0,40.653908,-73.875685,-73.87599499999999,40.65384,0
2372,53017,972125.0,724,WALKER STREET,Brooklyn,11239.0,40.65396,-73.875721,-73.87603100000001,40.65388,0
2373,53017,972127.0,722,WALKER STREET,Brooklyn,11239.0,40.654009,-73.87576,-73.876067,40.653929999999995,0
2374,53017,972128.0,720,WALKER STREET,Brooklyn,11239.0,40.654061999999996,-73.875796,-73.876103,40.65398,0
2375,53017,972129.0,718,WALKER STREET,Brooklyn,11239.0,40.654114,-73.87583599999999,-73.87613499999999,40.65402,0
2376,53017,972130.0,716,WALKER STREET,Brooklyn,11239.0,40.654166,-73.875872,-73.876171,40.654070000000004,0
2377,53017,972131.0,714,WALKER STREET,Brooklyn,11239.0,40.654216,-73.875911,-73.876221,40.654140000000005,0
2378,53017,972132.0,412,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653335,-73.876573,-73.876483,40.65316,0
2379,53017,972133.0,414,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653352000000005,-73.876537,-73.876418,40.65319,0
2380,53017,972136.0,416,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653365,-73.8765,-73.87635300000001,40.653220000000005,0
2381,53017,972137.0,418,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653478,-73.876248,-73.876284,40.65325,0
2382,53017,972138.0,420,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653499,-73.876201,-73.87621999999999,40.65327,0
2383,53017,972139.0,422,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653519,-73.876154,-73.87615500000001,40.6533,0
2384,53017,972140.0,424,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65354,-73.87610699999999,-73.87605400000001,40.65334,0
2385,53017,972141.0,430,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653601,-73.87597,-73.875927,40.65339,0
2386,53017,972142.0,432,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653620000000004,-73.875923,-73.87584100000001,40.65343,0
2387,53017,972143.0,434,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653642,-73.87588000000001,-73.875772,40.653459999999995,0
2388,53017,972144.0,436,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653661,-73.875833,-73.87570699999999,40.65348,0
2389,53017,972146.0,438,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65368,-73.875786,-73.875642,40.65351,0
2390,53017,972149.0,442,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653721000000004,-73.875693,-73.875509,40.65356,0
2391,53017,972169.0,444,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653833,-73.875433,-73.87544399999999,40.65359,0
2392,53017,972170.0,446,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653853000000005,-73.87539,-73.87537900000001,40.653620000000004,0
2393,53017,972171.0,448,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653872,-73.875343,-73.875311,40.65364,0
2394,53017,972172.0,450,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653888,-73.875299,-73.87524599999999,40.65367,0
2395,53017,972173.0,452,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653907000000004,-73.87525600000001,-73.87518100000001,40.6537,0
2396,53017,972175.0,454,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653927,-73.875209,-73.875116,40.653729999999996,0
2397,53017,972176.0,456,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653946000000005,-73.87516600000001,-73.875047,40.65375,0
2398,53017,972177.0,458,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653962,-73.875123,-73.87498199999999,40.65378,0
2399,53017,972178.0,460,SCHROEDERS AVENUE,Brooklyn,11239.0,40.653981,-73.875076,-73.87491700000001,40.65381,0
2400,53017,972179.0,462,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654,-73.87503199999999,-73.874853,40.65384,0
2401,53017,972180.0,464,SCHROEDERS AVENUE,Brooklyn,11239.0,40.65402,-73.874989,-73.87478399999999,40.653859999999995,0
2402,53017,972181.0,466,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654036,-73.874946,-73.874719,40.653890000000004,0
2403,53017,972183.0,468,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654055,-73.874899,-73.874611,40.653940000000006,0
2404,53017,972184.0,485,SCHROEDERS AVENUE,Brooklyn,,,,-73.874375,40.6546,0
2405,53017,972185.0,487,SCHROEDERS AVENUE,Brooklyn,,,,-73.874271,40.65464,0
2406,53017,972186.0,489,SCHROEDERS AVENUE,Brooklyn,,,,-73.874209,40.65467,0
2407,53017,972187.0,491,SCHROEDERS AVENUE,Brooklyn,,,,-73.874145,40.65469,0
2408,53017,972188.0,493,SCHROEDERS AVENUE,Brooklyn,,,,-73.87408,40.654720000000005,0
2409,53017,972189.0,495,SCHROEDERS AVENUE,Brooklyn,,,,-73.874018,40.65475,0
2410,53017,972190.0,497,SCHROEDERS AVENUE,Brooklyn,,,,-73.873953,40.65477,0
2411,53017,972191.0,499,SCHROEDERS AVENUE,Brooklyn,,,,-73.873888,40.6548,0
2412,53017,972192.0,501,SCHROEDERS AVENUE,Brooklyn,,,,-73.873824,40.65483,0
2413,53017,972193.0,503,SCHROEDERS AVENUE,Brooklyn,,,,-73.873762,40.65486,0
2414,53017,972194.0,505,SCHROEDERS AVENUE,Brooklyn,,,,-73.87369699999999,40.65488,0
2415,53017,972195.0,507,SCHROEDERS AVENUE,Brooklyn,,,,-73.87359599999999,40.65493,0
2416,53017,972197.0,474,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654113,-73.87476600000001,-73.874477,40.654,0
2417,53017,972198.0,476,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654277,-73.874369,-73.87438399999999,40.65404,0
2418,53017,972200.0,478,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654302,-73.874315,-73.874315,40.654070000000004,0
2419,53017,972201.0,480,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654326,-73.874257,-73.87425,40.654090000000004,0
2420,53017,972202.0,482,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654348,-73.87420300000001,-73.874185,40.65412,0
2421,53017,972203.0,484,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654373,-73.874145,-73.874117,40.65415,0
2422,53017,972207.0,486,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654395,-73.874087,-73.874052,40.65418,0
2423,53017,972208.0,488,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654419,-73.874033,-73.873987,40.65421,0
2424,53017,972209.0,490,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654444,-73.873976,-73.873922,40.65424,0
2425,53017,972210.0,492,SCHROEDERS AVENUE,Brooklyn,11239.0,40.654466,-73.873922,-73.873853,40.65426,0
