,C/A,UNIT,SCP,STATION,LINENAME,DATE,ENTRIES,EXITS,PREV_DATE,PREV_ENTRIES,PREV_EXITS,DIFF_ENTRIES,DIFF_EXITS,stationline,Latitude,Longitude
1468,C020,R233,00-00-01,53 ST,R,09/20/2019,1072501,414053,09/19/2019,1070874.0,413377.0,1627.0,676.0,53 ST R station NYC,40.6446283,-74.0145512
1469,C020,R233,00-00-02,53 ST,R,09/15/2019,100941856,134406660,09/14/2019,100940939.0,134406105.0,917.0,555.0,53 ST R station NYC,40.6446283,-74.0145512
1470,C020,R233,00-00-02,53 ST,R,09/16/2019,100942685,134407096,09/15/2019,100941856.0,134406660.0,829.0,436.0,53 ST R station NYC,40.6446283,-74.0145512
1471,C020,R233,00-00-02,53 ST,R,09/17/2019,100944043,134407835,09/16/2019,100942685.0,134407096.0,1358.0,739.0,53 ST R station NYC,40.6446283,-74.0145512
1472,C020,R233,00-00-02,53 ST,R,09/18/2019,100945346,134408604,09/17/2019,100944043.0,134407835.0,1303.0,769.0,53 ST R station NYC,40.6446283,-74.0145512
1473,C020,R233,00-00-02,53 ST,R,09/19/2019,100946617,134409371,09/18/2019,100945346.0,134408604.0,1271.0,767.0,53 ST R station NYC,40.6446283,-74.0145512
1474,C020,R233,00-00-02,53 ST,R,09/20/2019,100947890,134410213,09/19/2019,100946617.0,134409371.0,1273.0,842.0,53 ST R station NYC,40.6446283,-74.0145512
1475,C020,R233,00-03-00,53 ST,R,09/15/2019,9018742,6143722,09/14/2019,9017967.0,6142955.0,775.0,767.0,53 ST R station NYC,40.6446283,-74.0145512
1476,C020,R233,00-03-00,53 ST,R,09/16/2019,9019317,6144325,09/15/2019,9018742.0,6143722.0,575.0,603.0,53 ST R station NYC,40.6446283,-74.0145512
1477,C020,R233,00-03-00,53 ST,R,09/17/2019,9020365,6145350,09/16/2019,9019317.0,6144325.0,1048.0,1025.0,53 ST R station NYC,40.6446283,-74.0145512
1478,C020,R233,00-03-00,53 ST,R,09/18/2019,9021384,6146431,09/17/2019,9020365.0,6145350.0,1019.0,1081.0,53 ST R station NYC,40.6446283,-74.0145512
1479,C020,R233,00-03-00,53 ST,R,09/19/2019,9022409,6147447,09/18/2019,9021384.0,6146431.0,1025.0,1016.0,53 ST R station NYC,40.6446283,-74.0145512
1480,C020,R233,00-03-00,53 ST,R,09/20/2019,9023393,6148560,09/19/2019,9022409.0,6147447.0,984.0,1113.0,53 ST R station NYC,40.6446283,-74.0145512
1481,C020,R233,00-03-01,53 ST,R,09/15/2019,483996,660901,09/14/2019,483347.0,660169.0,649.0,732.0,53 ST R station NYC,40.6446283,-74.0145512
1482,C020,R233,00-03-01,53 ST,R,09/16/2019,484448,661541,09/15/2019,483996.0,660901.0,452.0,640.0,53 ST R station NYC,40.6446283,-74.0145512
1483,C020,R233,00-03-01,53 ST,R,09/17/2019,485360,662655,09/16/2019,484448.0,661541.0,912.0,1114.0,53 ST R station NYC,40.6446283,-74.0145512
1484,C020,R233,00-03-01,53 ST,R,09/18/2019,486337,663787,09/17/2019,485360.0,662655.0,977.0,1132.0,53 ST R station NYC,40.6446283,-74.0145512
1485,C020,R233,00-03-01,53 ST,R,09/19/2019,487252,664898,09/18/2019,486337.0,663787.0,915.0,1111.0,53 ST R station NYC,40.6446283,-74.0145512
1486,C020,R233,00-03-01,53 ST,R,09/20/2019,488177,666078,09/19/2019,487252.0,664898.0,925.0,1180.0,53 ST R station NYC,40.6446283,-74.0145512
1487,C020,R233,00-03-02,53 ST,R,09/15/2019,427729,522412,09/14/2019,426957.0,521569.0,772.0,843.0,53 ST R station NYC,40.6446283,-74.0145512
1488,C020,R233,00-03-02,53 ST,R,09/16/2019,428277,523144,09/15/2019,427729.0,522412.0,548.0,732.0,53 ST R station NYC,40.6446283,-74.0145512
1489,C020,R233,00-03-02,53 ST,R,09/17/2019,429612,524528,09/16/2019,428277.0,523144.0,1335.0,1384.0,53 ST R station NYC,40.6446283,-74.0145512
1490,C020,R233,00-03-02,53 ST,R,09/18/2019,430969,525961,09/17/2019,429612.0,524528.0,1357.0,1433.0,53 ST R station NYC,40.6446283,-74.0145512
1491,C020,R233,00-03-02,53 ST,R,09/19/2019,432352,527318,09/18/2019,430969.0,525961.0,1383.0,1357.0,53 ST R station NYC,40.6446283,-74.0145512
1492,C020,R233,00-03-02,53 ST,R,09/20/2019,433741,528750,09/19/2019,432352.0,527318.0,1389.0,1432.0,53 ST R station NYC,40.6446283,-74.0145512
1493,C020,R233,00-06-00,53 ST,R,09/15/2019,138820,761454,09/14/2019,138652.0,760616.0,168.0,838.0,53 ST R station NYC,40.6446283,-74.0145512
1494,C020,R233,00-06-00,53 ST,R,09/16/2019,138968,762178,09/15/2019,138820.0,761454.0,148.0,724.0,53 ST R station NYC,40.6446283,-74.0145512
1495,C020,R233,00-06-00,53 ST,R,09/17/2019,139270,763425,09/16/2019,138968.0,762178.0,302.0,1247.0,53 ST R station NYC,40.6446283,-74.0145512
1496,C020,R233,00-06-00,53 ST,R,09/18/2019,139554,764741,09/17/2019,139270.0,763425.0,284.0,1316.0,53 ST R station NYC,40.6446283,-74.0145512
1497,C020,R233,00-06-00,53 ST,R,09/19/2019,139829,765976,09/18/2019,139554.0,764741.0,275.0,1235.0,53 ST R station NYC,40.6446283,-74.0145512
1498,C020,R233,00-06-00,53 ST,R,09/20/2019,140151,767321,09/19/2019,139829.0,765976.0,322.0,1345.0,53 ST R station NYC,40.6446283,-74.0145512
1499,C020,R233,00-06-01,53 ST,R,09/15/2019,92620,810233,09/14/2019,92506.0,809307.0,114.0,926.0,53 ST R station NYC,40.6446283,-74.0145512
1500,C020,R233,00-06-01,53 ST,R,09/16/2019,92703,811001,09/15/2019,92620.0,810233.0,83.0,768.0,53 ST R station NYC,40.6446283,-74.0145512
1501,C020,R233,00-06-01,53 ST,R,09/17/2019,92868,812471,09/16/2019,92703.0,811001.0,165.0,1470.0,53 ST R station NYC,40.6446283,-74.0145512
1502,C020,R233,00-06-01,53 ST,R,09/18/2019,93042,813975,09/17/2019,92868.0,812471.0,174.0,1504.0,53 ST R station NYC,40.6446283,-74.0145512
1503,C020,R233,00-06-01,53 ST,R,09/19/2019,93229,815420,09/18/2019,93042.0,813975.0,187.0,1445.0,53 ST R station NYC,40.6446283,-74.0145512
1504,C020,R233,00-06-01,53 ST,R,09/20/2019,93425,816926,09/19/2019,93229.0,815420.0,196.0,1506.0,53 ST R station NYC,40.6446283,-74.0145512
1505,C024,R214,00-00-00,77 ST,R,09/15/2019,8633016,1959980,09/14/2019,8631909.0,1959777.0,1107.0,203.0,77 ST R station NYC,40.6297742,-74.0254856
1506,C024,R214,00-00-00,77 ST,R,09/16/2019,8633815,1960150,09/15/2019,8633016.0,1959980.0,799.0,170.0,77 ST R station NYC,40.6297742,-74.0254856
1507,C024,R214,00-00-00,77 ST,R,09/17/2019,8635850,1960568,09/16/2019,8633815.0,1960150.0,2035.0,418.0,77 ST R station NYC,40.6297742,-74.0254856
1508,C024,R214,00-00-00,77 ST,R,09/18/2019,8637964,1960957,09/17/2019,8635850.0,1960568.0,2114.0,389.0,77 ST R station NYC,40.6297742,-74.0254856
1509,C024,R214,00-00-00,77 ST,R,09/19/2019,8640097,1961389,09/18/2019,8637964.0,1960957.0,2133.0,432.0,77 ST R station NYC,40.6297742,-74.0254856
1510,C024,R214,00-00-00,77 ST,R,09/20/2019,8641956,1961781,09/19/2019,8640097.0,1961389.0,1859.0,392.0,77 ST R station NYC,40.6297742,-74.0254856
1511,C024,R214,00-00-01,77 ST,R,09/15/2019,6968643,2746549,09/14/2019,6968060.0,2746362.0,583.0,187.0,77 ST R station NYC,40.6297742,-74.0254856
1512,C024,R214,00-00-01,77 ST,R,09/16/2019,6969096,2746692,09/15/2019,6968643.0,2746549.0,453.0,143.0,77 ST R station NYC,40.6297742,-74.0254856
1513,C024,R214,00-00-01,77 ST,R,09/17/2019,6970235,2747065,09/16/2019,6969096.0,2746692.0,1139.0,373.0,77 ST R station NYC,40.6297742,-74.0254856
1514,C024,R214,00-00-01,77 ST,R,09/18/2019,6971448,2747459,09/17/2019,6970235.0,2747065.0,1213.0,394.0,77 ST R station NYC,40.6297742,-74.0254856
1515,C024,R214,00-00-01,77 ST,R,09/19/2019,6972675,2747848,09/18/2019,6971448.0,2747459.0,1227.0,389.0,77 ST R station NYC,40.6297742,-74.0254856
1516,C024,R214,00-00-01,77 ST,R,09/20/2019,6973919,2748232,09/19/2019,6972675.0,2747848.0,1244.0,384.0,77 ST R station NYC,40.6297742,-74.0254856
1517,C024,R214,00-00-02,77 ST,R,09/15/2019,6076886,4093990,09/14/2019,6076384.0,4093727.0,502.0,263.0,77 ST R station NYC,40.6297742,-74.0254856
1518,C024,R214,00-00-02,77 ST,R,09/16/2019,6077238,4094198,09/15/2019,6076886.0,4093990.0,352.0,208.0,77 ST R station NYC,40.6297742,-74.0254856
1519,C024,R214,00-00-02,77 ST,R,09/17/2019,6078197,4094656,09/16/2019,6077238.0,4094198.0,959.0,458.0,77 ST R station NYC,40.6297742,-74.0254856
1520,C024,R214,00-00-02,77 ST,R,09/18/2019,6079190,4095165,09/17/2019,6078197.0,4094656.0,993.0,509.0,77 ST R station NYC,40.6297742,-74.0254856
1521,C024,R214,00-00-02,77 ST,R,09/19/2019,6080185,4095675,09/18/2019,6079190.0,4095165.0,995.0,510.0,77 ST R station NYC,40.6297742,-74.0254856
1522,C024,R214,00-00-02,77 ST,R,09/20/2019,6081331,4096178,09/19/2019,6080185.0,4095675.0,1146.0,503.0,77 ST R station NYC,40.6297742,-74.0254856
1523,C024,R214,00-00-03,77 ST,R,09/15/2019,9844125,9231650,09/14/2019,9843181.0,9231062.0,944.0,588.0,77 ST R station NYC,40.6297742,-74.0254856
1524,C024,R214,00-00-03,77 ST,R,09/16/2019,9844795,9232158,09/15/2019,9844125.0,9231650.0,670.0,508.0,77 ST R station NYC,40.6297742,-74.0254856
1525,C024,R214,00-00-03,77 ST,R,09/17/2019,9846423,9233036,09/16/2019,9844795.0,9232158.0,1628.0,878.0,77 ST R station NYC,40.6297742,-74.0254856
1526,C024,R214,00-00-03,77 ST,R,09/18/2019,9848186,9234019,09/17/2019,9846423.0,9233036.0,1763.0,983.0,77 ST R station NYC,40.6297742,-74.0254856
1527,C024,R214,00-00-03,77 ST,R,09/19/2019,9849924,9234885,09/18/2019,9848186.0,9234019.0,1738.0,866.0,77 ST R station NYC,40.6297742,-74.0254856
1528,C024,R214,00-00-03,77 ST,R,09/20/2019,9851805,9235886,09/19/2019,9849924.0,9234885.0,1881.0,1001.0,77 ST R station NYC,40.6297742,-74.0254856
1529,C025,R215,00-00-00,86 ST,R,09/15/2019,79240,70448,09/14/2019,77038.0,68481.0,2202.0,1967.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1530,C025,R215,00-00-00,86 ST,R,09/16/2019,81002,72095,09/15/2019,79240.0,70448.0,1762.0,1647.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1531,C025,R215,00-00-00,86 ST,R,09/17/2019,84807,75290,09/16/2019,81002.0,72095.0,3805.0,3195.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1532,C025,R215,00-00-00,86 ST,R,09/18/2019,88754,78617,09/17/2019,84807.0,75290.0,3947.0,3327.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1533,C025,R215,00-00-00,86 ST,R,09/19/2019,92733,81675,09/18/2019,88754.0,78617.0,3979.0,3058.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1534,C025,R215,00-00-00,86 ST,R,09/20/2019,96629,84654,09/19/2019,92733.0,81675.0,3896.0,2979.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1535,C025,R215,00-00-01,86 ST,R,09/15/2019,10100547,4781016,09/14/2019,10098361.0,4779633.0,2186.0,1383.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1536,C025,R215,00-00-01,86 ST,R,09/16/2019,10102327,4782143,09/15/2019,10100547.0,4781016.0,1780.0,1127.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1537,C025,R215,00-00-01,86 ST,R,09/17/2019,10106272,4784443,09/16/2019,10102327.0,4782143.0,3945.0,2300.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1538,C025,R215,00-00-01,86 ST,R,09/18/2019,10110416,4786839,09/17/2019,10106272.0,4784443.0,4144.0,2396.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1539,C025,R215,00-00-01,86 ST,R,09/19/2019,10114663,4789144,09/18/2019,10110416.0,4786839.0,4247.0,2305.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1540,C025,R215,00-00-01,86 ST,R,09/20/2019,10118886,4791540,09/19/2019,10114663.0,4789144.0,4223.0,2396.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1541,C025,R215,00-03-00,86 ST,R,09/15/2019,417460,575425,09/14/2019,417243.0,574808.0,217.0,617.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1542,C025,R215,00-03-00,86 ST,R,09/16/2019,417655,575983,09/15/2019,417460.0,575425.0,195.0,558.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1543,C025,R215,00-03-00,86 ST,R,09/17/2019,418126,576974,09/16/2019,417655.0,575983.0,471.0,991.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1544,C025,R215,00-03-00,86 ST,R,09/18/2019,418565,577959,09/17/2019,418126.0,576974.0,439.0,985.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1545,C025,R215,00-03-00,86 ST,R,09/19/2019,418996,579048,09/18/2019,418565.0,577959.0,431.0,1089.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1546,C025,R215,00-03-00,86 ST,R,09/20/2019,419450,580294,09/19/2019,418996.0,579048.0,454.0,1246.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1547,C025,R215,00-03-01,86 ST,R,09/15/2019,9582570,11055174,09/14/2019,9582011.0,11054567.0,559.0,607.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1548,C025,R215,00-03-01,86 ST,R,09/16/2019,9583026,11055710,09/15/2019,9582570.0,11055174.0,456.0,536.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1549,C025,R215,00-03-01,86 ST,R,09/17/2019,9583923,11056502,09/16/2019,9583026.0,11055710.0,897.0,792.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1550,C025,R215,00-03-01,86 ST,R,09/18/2019,9584807,11057185,09/17/2019,9583923.0,11056502.0,884.0,683.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1551,C025,R215,00-03-01,86 ST,R,09/19/2019,9585606,11058126,09/18/2019,9584807.0,11057185.0,799.0,941.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1552,C025,R215,00-03-01,86 ST,R,09/20/2019,9586551,11059074,09/19/2019,9585606.0,11058126.0,945.0,948.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1553,C025,R215,00-03-02,86 ST,R,09/15/2019,19162819,11514515,09/14/2019,19162293.0,11514172.0,526.0,343.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1554,C025,R215,00-03-02,86 ST,R,09/16/2019,19163222,11514860,09/15/2019,19162819.0,11514515.0,403.0,345.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1555,C025,R215,00-03-02,86 ST,R,09/17/2019,19164060,11515240,09/16/2019,19163222.0,11514860.0,838.0,380.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1556,C025,R215,00-03-02,86 ST,R,09/18/2019,19164899,11515565,09/17/2019,19164060.0,11515240.0,839.0,325.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1557,C025,R215,00-03-02,86 ST,R,09/19/2019,19165760,11516065,09/18/2019,19164899.0,11515565.0,861.0,500.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1558,C025,R215,00-03-02,86 ST,R,09/20/2019,19166576,11516615,09/19/2019,19165760.0,11516065.0,816.0,550.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1559,C026,R215,01-05-00,86 ST,R,09/15/2019,524387,0,09/14/2019,524387.0,0.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1560,C026,R215,01-05-00,86 ST,R,09/16/2019,524387,0,09/15/2019,524387.0,0.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1561,C026,R215,01-05-00,86 ST,R,09/17/2019,524387,0,09/16/2019,524387.0,0.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1562,C026,R215,01-05-00,86 ST,R,09/18/2019,524387,0,09/17/2019,524387.0,0.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1563,C026,R215,01-05-00,86 ST,R,09/19/2019,524389,0,09/18/2019,524387.0,0.0,2.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1564,C026,R215,01-05-00,86 ST,R,09/20/2019,524389,0,09/19/2019,524389.0,0.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1565,C026,R215,01-05-01,86 ST,R,09/15/2019,262144,65549,09/14/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1566,C026,R215,01-05-01,86 ST,R,09/16/2019,262144,65549,09/15/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1567,C026,R215,01-05-01,86 ST,R,09/17/2019,262144,65549,09/16/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1568,C026,R215,01-05-01,86 ST,R,09/18/2019,262144,65549,09/17/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1569,C026,R215,01-05-01,86 ST,R,09/19/2019,262144,65549,09/18/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1570,C026,R215,01-05-01,86 ST,R,09/20/2019,262144,65549,09/19/2019,262144.0,65549.0,0.0,0.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1571,C026,R215,01-06-00,86 ST,R,09/15/2019,4534801,1743585,09/14/2019,4534264.0,1743552.0,537.0,33.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1572,C026,R215,01-06-00,86 ST,R,09/16/2019,4535222,1743618,09/15/2019,4534801.0,1743585.0,421.0,33.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1573,C026,R215,01-06-00,86 ST,R,09/17/2019,4536405,1743655,09/16/2019,4535222.0,1743618.0,1183.0,37.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1574,C026,R215,01-06-00,86 ST,R,09/18/2019,4537675,1743714,09/17/2019,4536405.0,1743655.0,1270.0,59.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1575,C026,R215,01-06-00,86 ST,R,09/19/2019,4538968,1743784,09/18/2019,4537675.0,1743714.0,1293.0,70.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1576,C026,R215,01-06-00,86 ST,R,09/20/2019,4540282,1743820,09/19/2019,4538968.0,1743784.0,1314.0,36.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1577,C026,R215,01-06-01,86 ST,R,09/15/2019,118071396,50595266,09/14/2019,118070901.0,50595028.0,495.0,238.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1578,C026,R215,01-06-01,86 ST,R,09/16/2019,118071785,50595484,09/15/2019,118071396.0,50595266.0,389.0,218.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1579,C026,R215,01-06-01,86 ST,R,09/17/2019,118072759,50595793,09/16/2019,118071785.0,50595484.0,974.0,309.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1580,C026,R215,01-06-01,86 ST,R,09/18/2019,118073794,50596082,09/17/2019,118072759.0,50595793.0,1035.0,289.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1581,C026,R215,01-06-01,86 ST,R,09/19/2019,118074837,50596480,09/18/2019,118073794.0,50596082.0,1043.0,398.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1582,C026,R215,01-06-01,86 ST,R,09/20/2019,118075844,50596857,09/19/2019,118074837.0,50596480.0,1007.0,377.0,86 ST R station NYC,40.77788899999999,-73.95179000000002
1583,D008,R392,00-00-00,18 AV,N,09/15/2019,7888631,7692172,09/14/2019,7888129.0,7691629.0,502.0,543.0,18 AV N station NYC,40.6201053,-73.9894661
1584,D008,R392,00-00-00,18 AV,N,09/16/2019,7889088,7692674,09/15/2019,7888631.0,7692172.0,457.0,502.0,18 AV N station NYC,40.6201053,-73.9894661
1585,D008,R392,00-00-00,18 AV,N,09/17/2019,7889764,7693426,09/16/2019,7889088.0,7692674.0,676.0,752.0,18 AV N station NYC,40.6201053,-73.9894661
1586,D008,R392,00-00-00,18 AV,N,09/18/2019,7890450,7694174,09/17/2019,7889764.0,7693426.0,686.0,748.0,18 AV N station NYC,40.6201053,-73.9894661
1587,D008,R392,00-00-00,18 AV,N,09/19/2019,7891127,7694861,09/18/2019,7890450.0,7694174.0,677.0,687.0,18 AV N station NYC,40.6201053,-73.9894661
1588,D008,R392,00-00-00,18 AV,N,09/20/2019,7891785,7695593,09/19/2019,7891127.0,7694861.0,658.0,732.0,18 AV N station NYC,40.6201053,-73.9894661
1589,D008,R392,00-00-01,18 AV,N,09/15/2019,6771347,4246561,09/14/2019,6770586.0,4245484.0,761.0,1077.0,18 AV N station NYC,40.6201053,-73.9894661
1590,D008,R392,00-00-01,18 AV,N,09/16/2019,6772019,4247604,09/15/2019,6771347.0,4246561.0,672.0,1043.0,18 AV N station NYC,40.6201053,-73.9894661
1591,D008,R392,00-00-01,18 AV,N,09/17/2019,6772985,4249134,09/16/2019,6772019.0,4247604.0,966.0,1530.0,18 AV N station NYC,40.6201053,-73.9894661
1592,D008,R392,00-00-01,18 AV,N,09/18/2019,6774000,4250653,09/17/2019,6772985.0,4249134.0,1015.0,1519.0,18 AV N station NYC,40.6201053,-73.9894661
1593,D008,R392,00-00-01,18 AV,N,09/19/2019,6774997,4252278,09/18/2019,6774000.0,4250653.0,997.0,1625.0,18 AV N station NYC,40.6201053,-73.9894661
1594,D008,R392,00-00-01,18 AV,N,09/20/2019,6775961,4253819,09/19/2019,6774997.0,4252278.0,964.0,1541.0,18 AV N station NYC,40.6201053,-73.9894661
1595,D008,R392,00-03-00,18 AV,N,09/15/2019,1946606826,1358478121,09/14/2019,1946606242.0,1358478864.0,584.0,743.0,18 AV N station NYC,40.6201053,-73.9894661
1596,D008,R392,00-03-00,18 AV,N,09/16/2019,1946607342,1358477449,09/15/2019,1946606826.0,1358478121.0,516.0,672.0,18 AV N station NYC,40.6201053,-73.9894661
1597,D008,R392,00-03-00,18 AV,N,09/17/2019,1946608118,1358476497,09/16/2019,1946607342.0,1358477449.0,776.0,952.0,18 AV N station NYC,40.6201053,-73.9894661
1598,D008,R392,00-03-00,18 AV,N,09/18/2019,1946608967,1358475451,09/17/2019,1946608118.0,1358476497.0,849.0,1046.0,18 AV N station NYC,40.6201053,-73.9894661
1599,D008,R392,00-03-00,18 AV,N,09/19/2019,1946609742,1358474459,09/18/2019,1946608967.0,1358475451.0,775.0,992.0,18 AV N station NYC,40.6201053,-73.9894661
1600,D008,R392,00-03-00,18 AV,N,09/20/2019,1946610597,1358473461,09/19/2019,1946609742.0,1358474459.0,855.0,998.0,18 AV N station NYC,40.6201053,-73.9894661
1601,D008,R392,00-03-01,18 AV,N,09/15/2019,50985,18293,09/14/2019,50534.0,18076.0,451.0,217.0,18 AV N station NYC,40.6201053,-73.9894661
1602,D008,R392,00-03-01,18 AV,N,09/16/2019,51380,18457,09/15/2019,50985.0,18293.0,395.0,164.0,18 AV N station NYC,40.6201053,-73.9894661
1603,D008,R392,00-03-01,18 AV,N,09/17/2019,52051,18711,09/16/2019,51380.0,18457.0,671.0,254.0,18 AV N station NYC,40.6201053,-73.9894661
1604,D008,R392,00-03-01,18 AV,N,09/18/2019,52672,18992,09/17/2019,52051.0,18711.0,621.0,281.0,18 AV N station NYC,40.6201053,-73.9894661
1605,D008,R392,00-03-01,18 AV,N,09/19/2019,53297,19207,09/18/2019,52672.0,18992.0,625.0,215.0,18 AV N station NYC,40.6201053,-73.9894661
1606,D008,R392,00-03-01,18 AV,N,09/20/2019,53970,19445,09/19/2019,53297.0,19207.0,673.0,238.0,18 AV N station NYC,40.6201053,-73.9894661
1607,D008,R392,00-05-00,18 AV,N,09/15/2019,82,0,09/14/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
1608,D008,R392,00-05-00,18 AV,N,09/16/2019,82,0,09/15/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
1609,D008,R392,00-05-00,18 AV,N,09/17/2019,82,0,09/16/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
1610,D008,R392,00-05-00,18 AV,N,09/18/2019,82,0,09/17/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
1611,D008,R392,00-05-00,18 AV,N,09/19/2019,82,0,09/18/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
1612,D008,R392,00-05-00,18 AV,N,09/20/2019,82,0,09/19/2019,82.0,0.0,0.0,0.0,18 AV N station NYC,40.6201053,-73.9894661
