,ProjectID,BuildingID,Number,Street,Borough,Postcode,Latitude,Longitude,LowIncomeUnits
1101,53157,398768.0,462,WYONA STREET,Brooklyn,11207.0,40.667353999999996,-73.891784,2
1102,53157,398769.0,463,WYONA STREET,Brooklyn,11207.0,40.667319,-73.891755,2
1103,65112,957679.0,319,MELROSE STREET,Brooklyn,11237.0,40.7032,-73.928535,2
1104,65066,301960.0,127,GRAHAM AVENUE,Brooklyn,11206.0,40.706179999999996,-73.943027,1
1105,52129,953919.0,56,NORTH 9 STREET,Brooklyn,11249.0,40.721113,-73.96004599999999,12
1106,52757,205657.0,1430,BEDFORD AVENUE,Brooklyn,11216.0,40.674263,-73.953787,8
1107,52757,215387.0,268,BUFFALO AVENUE,Brooklyn,11213.0,40.669742,-73.925474,31
1108,52757,326400.0,1491,LINCOLN PLACE,Brooklyn,11213.0,40.669531,-73.927089,16
1109,52757,332699.0,784,MARCY AVENUE,Brooklyn,11216.0,40.686921999999996,-73.947536,17
1110,52757,386987.0,12,VERNON AVENUE,Brooklyn,11206.0,40.694349,-73.95151899999999,16
1111,52757,387003.0,16,VERNON AVENUE,Brooklyn,11206.0,40.694365000000005,-73.951389,16
1112,52757,387191.0,4,VERNON AVENUE,Brooklyn,11206.0,40.694319,-73.951782,16
1113,52757,387226.0,8,VERNON AVENUE,Brooklyn,11206.0,40.694334999999995,-73.951652,16
1114,52757,807746.0,1432,BEDFORD AVENUE,Brooklyn,11216.0,40.674208,-73.953805,8
1115,52757,807747.0,1434,BEDFORD AVENUE,Brooklyn,11216.0,40.674153999999994,-73.953826,8
1116,52757,807748.0,1440,BEDFORD AVENUE,Brooklyn,11216.0,40.673986,-73.953884,6
1117,52757,808391.0,477,GATES AVENUE,Brooklyn,11216.0,40.686535,-73.947901,18
1118,52757,809144.0,25,PATCHEN AVENUE,Brooklyn,11221.0,40.69155,-73.92777199999999,31
1119,52405,186854.0,445,AUTUMN AVENUE,Brooklyn,11208.0,40.678765000000006,-73.869012,15
1120,65127,954141.0,65,PARK PLACE,Brooklyn,11217.0,40.679005,-73.976504,4
1121,52790,955836.0,94,NORTH 3 STREET,Brooklyn,11249.0,40.716805,-73.962119,15
1122,52722,958049.0,11-21,DESALES PLACE,Brooklyn,11207.0,40.680808,-73.906,57
1123,52722,975847.0,1875,BROADWAY,Brooklyn,11207.0,40.680704,-73.906598,18
1124,65076,953491.0,880,MACON STREET,Brooklyn,11233.0,40.68496,-73.915816,2
1125,53011,219111.0,510,CHAUNCEY STREET,Brooklyn,11233.0,40.682476,-73.911373,18
1126,53011,219116.0,516,CHAUNCEY STREET,Brooklyn,11233.0,40.682484,-73.91130799999999,6
1127,53011,379344.0,408,MARCUS GARVEY BOULEVARD,Brooklyn,11216.0,40.682935,-73.93804300000001,6
1128,53011,379523.0,348,SUMPTER STREET,Brooklyn,11233.0,40.681111,-73.910156,19
1129,44230,336111.0,2427,MERMAID AVENUE,Brooklyn,11224.0,40.575896,-73.99149,0
1130,44230,336151.0,3216,MERMAID AVENUE,Brooklyn,11224.0,40.575062,-73.998834,0
1131,44230,394346.0,2816,WEST 16 STREET,Brooklyn,11224.0,40.57844,-73.984045,0
1132,44230,927137.0,2425,MERMAID AVENUE,Brooklyn,11224.0,40.575896,-73.991476,0
1133,44230,967108.0,3566,CANAL AVENUE,Brooklyn,11224.0,40.579028,-74.00238,0
1134,44230,967109.0,2818,WEST 16 STREET,Brooklyn,11224.0,40.578407,-73.984038,0
1135,44230,967127.0,3568,CANAL AVENUE,Brooklyn,11224.0,40.579028,-74.002383,0
1136,50223,362423.0,270,ROCHESTER AVENUE,Brooklyn,11213.0,40.669365,-73.92829300000001,16
1137,52014,297626.0,1896,FULTON STREET,Brooklyn,11233.0,40.678977,-73.92374000000001,5
1138,52014,321929.0,1003,LAFAYETTE AVENUE,Brooklyn,11221.0,40.692113,-73.93199,8
1139,52014,322216.0,480,LAFAYETTE AVENUE,Brooklyn,11205.0,40.689344,-73.955925,2
1140,52014,322472.0,838,LAFAYETTE AVENUE,Brooklyn,11221.0,40.691291,-73.93899,3
1141,52014,322475.0,840,LAFAYETTE AVENUE,Brooklyn,11221.0,40.691299,-73.938929,2
1142,52014,322537.0,895,LAFAYETTE AVENUE,Brooklyn,11221.0,40.691615999999996,-73.936322,6
1143,52014,322603.0,952,LAFAYETTE AVENUE,Brooklyn,11221.0,40.691807,-73.934526,2
1144,52014,385806.0,312,VAN BUREN STREET,Brooklyn,11221.0,40.691027000000005,-73.93475699999999,2
1145,52656,958170.0,603,MOTHER GASTON BOULEVARD,Brooklyn,11212.0,40.664133,-73.90543199999999,100
1146,48647,976517.0,91,JUNIUS STREET,Brooklyn,11212.0,40.672816,-73.90377600000001,160
1147,52752,297779.0,2108,FULTON STREET,Brooklyn,11233.0,40.678368,-73.91259000000001,7
1148,52752,297795.0,2138,FULTON STREET,Brooklyn,11233.0,40.678315000000005,-73.91157700000001,6
1149,52752,297804.0,2154,FULTON STREET,Brooklyn,11233.0,40.678256,-73.91051,6
1150,52752,297807.0,2158,FULTON STREET,Brooklyn,11233.0,40.678247999999996,-73.910366,5
1151,52752,297808.0,2160,FULTON STREET,Brooklyn,11233.0,40.678242,-73.91029,5
1152,52752,297818.0,2184,FULTON STREET,Brooklyn,11233.0,40.678195,-73.909425,4
1153,52752,297832.0,2204A,FULTON STREET,Brooklyn,11233.0,40.678134,-73.908275,3
1154,52752,301861.0,218,GRAFTON STREET,Brooklyn,11212.0,40.663067,-73.91781800000001,15
1155,52752,362510.0,147,ROCKAWAY AVENUE,Brooklyn,11233.0,40.677751,-73.91078399999999,5
1156,52752,362512.0,151,ROCKAWAY AVENUE,Brooklyn,11233.0,40.677636,-73.910795,7
1157,52752,371723.0,38,SOMERS STREET,Brooklyn,11233.0,40.678822,-73.910538,9
1158,52752,380139.0,57,SUTTER AVENUE,Brooklyn,11212.0,40.665613,-73.920587,5
1159,52752,380148.0,59,SUTTER AVENUE,Brooklyn,11212.0,40.665657,-73.920292,6
1160,52752,382757.0,27,TRUXTON STREET,Brooklyn,11233.0,40.678359,-73.908264,4
1161,52752,382758.0,29,TRUXTON STREET,Brooklyn,11233.0,40.678371999999996,-73.908148,3
1162,52752,383504.0,2031,UNION STREET,Brooklyn,11212.0,40.666846,-73.9217,9
1163,52752,808368.0,2168,FULTON STREET,Brooklyn,11233.0,40.678228000000004,-73.910002,8
1164,52752,808369.0,2170,FULTON STREET,Brooklyn,11233.0,40.678222999999996,-73.909929,4
1165,52752,808371.0,2180,FULTON STREET,Brooklyn,11233.0,40.678203,-73.90956899999999,12
1166,52756,205486.0,1077,BEDFORD AVENUE,Brooklyn,11216.0,40.686966999999996,-73.95461800000001,11
1167,52756,205571.0,1224,BEDFORD AVENUE,Brooklyn,11216.0,40.682006,-73.953652,6
1168,52756,211801.0,1,BREVOORT PLACE,Brooklyn,11216.0,40.679984000000005,-73.955279,5
1169,52756,211820.0,29,BREVOORT PLACE,Brooklyn,11216.0,40.680102000000005,-73.954205,9
1170,52756,211823.0,35,BREVOORT PLACE,Brooklyn,11216.0,40.680126,-73.953999,5
1171,52756,221560.0,285,CLASSON AVENUE,Brooklyn,11205.0,40.691316,-73.960489,7
1172,52756,230331.0,689,DE KALB AVENUE,Brooklyn,11216.0,40.691767,-73.948052,4
1173,52756,230356.0,721,DE KALB AVENUE,Brooklyn,11216.0,40.691863,-73.947215,18
1174,52756,230370.0,745,DE KALB AVENUE,Brooklyn,11216.0,40.691934,-73.946588,11
1175,52756,230373.0,753,DE KALB AVENUE,Brooklyn,11216.0,40.691958,-73.94637900000001,4
1176,52756,230389.0,795,DEKALB AVENUE,Brooklyn,11221.0,40.692196,-73.944301,20
1177,52756,297255.0,1108,FULTON STREET,Brooklyn,11238.0,40.681313,-73.956565,6
1178,52756,297269.0,1124,FULTON STREET,Brooklyn,11238.0,40.681225,-73.956136,3
1179,52756,297285.0,1154,FULTON STREET,Brooklyn,11216.0,40.68095,-73.954849,3
1180,52756,297307.0,1176,FULTON STREET,Brooklyn,11216.0,40.680735999999996,-73.953858,3
1181,52756,299434.0,468,GATES AVENUE,Brooklyn,11216.0,40.686578999999995,-73.94739200000001,8
1182,52756,299445.0,480,GATES AVENUE,Brooklyn,11216.0,40.686645,-73.946812,8
1183,52756,299446.0,482,GATES AVENUE,Brooklyn,11216.0,40.68665,-73.946758,8
1184,52756,299448.0,486,GATES AVENUE,Brooklyn,11216.0,40.686664,-73.946632,4
1185,52756,299477.0,542,GATES AVENUE,Brooklyn,11221.0,40.686995,-73.943772,16
1186,52756,299480.0,546,GATES AVENUE,Brooklyn,11221.0,40.687011,-73.943628,9
1187,52756,299498.0,567,GATES AVENUE,Brooklyn,11221.0,40.687006,-73.943822,4
1188,52756,299511.0,587,GATES AVENUE,Brooklyn,11221.0,40.687065999999994,-73.94328900000001,8
1189,52756,299525.0,617,GATES AVENUE,Brooklyn,11221.0,40.687159,-73.94248499999999,8
1190,52756,304041.0,236,GREENE AVENUE,Brooklyn,11238.0,40.6872,-73.961527,16
1191,52756,304564.0,848,GREENE AVENUE,Brooklyn,11221.0,40.690319,-73.934412,4
1192,52756,304674.0,956,GREENE AVENUE,Brooklyn,11221.0,40.690884000000004,-73.929475,4
1193,52756,307083.0,44,HANCOCK STREET,Brooklyn,11216.0,40.682072,-73.95395400000001,7
1194,52756,307179.0,53,HANCOCK STREET,Brooklyn,11216.0,40.682187,-73.953114,7
1195,52756,319258.0,892,KENT AVENUE,Brooklyn,11205.0,40.693816,-73.959244,4
1196,52756,323761.0,226,LEFFERTS PLACE,Brooklyn,11238.0,40.680196,-73.95553100000001,4
1197,52756,325083.0,450,LEXINGTON AVENUE,Brooklyn,11221.0,40.688573,-73.943096,7
1198,52756,325092.0,460,LEXINGTON AVENUE,Brooklyn,11221.0,40.688611,-73.94276500000001,5
1199,52756,325244.0,631,LEXINGTON AVENUE,Brooklyn,11221.0,40.689440999999995,-73.935649,6
1200,52756,340926.0,674,MYRTLE AVENUE,Brooklyn,11205.0,40.694491,-73.956849,2
1201,52756,357395.0,12,PULASKI STREET,Brooklyn,11206.0,40.69215,-73.951081,20
1202,52756,357401.0,126,PULASKI STREET,Brooklyn,11206.0,40.69265,-73.946721,9
1203,52756,357628.0,96,PULASKI STREET,Brooklyn,11206.0,40.692552,-73.947572,6
1204,52756,359070.0,105,QUINCY STREET,Brooklyn,11238.0,40.686205,-73.95729399999999,12
1205,52756,359109.0,165,QUINCY STREET,Brooklyn,11216.0,40.686582,-73.953991,6
1206,52756,359177.0,273,QUINCY STREET,Brooklyn,11216.0,40.687073999999996,-73.949711,17
1207,52756,359480.0,592,QUINCY STREET,Brooklyn,11221.0,40.688517,-73.93706,6
1208,52756,359487.0,601,QUINCY STREET,Brooklyn,11221.0,40.688771,-73.93499,8
1209,52756,359564.0,722,QUINCY STREET,Brooklyn,11221.0,40.689181,-73.931265,4
1210,52756,366285.0,175,SARATOGA AVENUE,Brooklyn,11233.0,40.680564000000004,-73.916715,19
1211,52756,366287.0,179,SARATOGA AVENUE,Brooklyn,11233.0,40.680262,-73.91665400000001,8
1212,52756,370754.0,193,SKILLMAN STREET,Brooklyn,11205.0,40.692232000000004,-73.956634,7
1213,52756,373064.0,1,SPENCER PLACE,Brooklyn,11216.0,40.681834,-73.954578,9
1214,52756,373075.0,2,SPENCER PLACE,Brooklyn,11216.0,40.681831,-73.9546,10
1215,52756,373080.0,27,SPENCER PLACE,Brooklyn,11216.0,40.681284999999995,-73.954474,12
1216,52756,373453.0,218,ST JAMES PLACE,Brooklyn,11238.0,40.683758000000005,-73.963865,12
1217,52756,379297.0,254,MARCUS GARVEY BOULEVARD,Brooklyn,11221.0,40.688911,-73.939231,6
1218,52756,381586.0,277,TOMPKINS AVENUE,Brooklyn,11216.0,40.688546,-73.944935,4
1219,52756,396439.0,660,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694581,-73.942972,24
1220,52756,396443.0,666,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694603,-73.942767,36
1221,52756,808059.0,801,DEKALB AVENUE,Brooklyn,11221.0,40.692213,-73.944139,3
1222,52626,955431.0,1007,ATLANTIC AVENUE,Brooklyn,11238.0,40.680013,-73.95913,10
1223,59032,966928.0,38,6 AVENUE,Brooklyn,11217.0,40.681782,-73.974142,91
1224,53355,957005.0,555,WAVERLY AVENUE,Brooklyn,11238.0,40.681854,-73.965593,38
1225,54302,957817.0,410,MANHATTAN AVENUE,Brooklyn,11211.0,40.718193,-73.946682,49
1226,53337,956966.0,211,MC GUINNESS BOULEVARD,Brooklyn,11222.0,40.729525,-73.95097,40
1227,58515,342111.0,3325,NEPTUNE AVENUE,Brooklyn,11224.0,40.577192,-74.00057199999999,127
1228,58515,808926.0,3405,NEPTUNE AVENUE,Brooklyn,11224.0,40.577099,-74.00139300000001,133
1229,58515,809837.0,2770,WEST 33 STREET,Brooklyn,11224.0,40.577887,-74.000155,72
1230,58516,808925.0,3395,NEPTUNE AVENUE,Brooklyn,11224.0,40.577104,-74.001328,73
1231,58516,808927.0,3415,NEPTUNE AVENUE,Brooklyn,11224.0,40.578029,-74.003218,130
1232,58516,809836.0,2750,WEST 33 STREET,Brooklyn,11224.0,40.578309000000004,-74.00023399999999,133
1233,54866,984579.0,840,FULTON STREET,Brooklyn,11238.0,40.683665999999995,-73.96773,8
1234,57503,966338.0,416,KENT AVENUE,Brooklyn,11249.0,40.710219,-73.968532,52
1235,57504,966339.0,422,KENT AVENUE,Brooklyn,11249.0,40.709857,-73.968522,121
1236,52898,299295.0,277,GATES AVENUE,Brooklyn,11216.0,40.685592,-73.95610500000001,26
1237,53166,976705.0,174,NORTH 11 STREET,Brooklyn,11211.0,40.719627,-73.954686,10
1238,54727,174301.0,2160,78 STREET,Brooklyn,11214.0,40.607014,-73.99007399999999,70
1239,65114,955252.0,37A,COOPER STREET,Brooklyn,11207.0,40.684449,-73.910617,2
1240,52369,970317.0,502,WAVERLY AVENUE,Brooklyn,11238.0,40.682818,-73.96579399999999,11
1241,59046,372734.0,161,SOUTH ELLIOTT PLACE,Brooklyn,11217.0,40.684739,-73.975096,93
1242,59046,809483.0,170,SOUTH PORTLAND AVENUE,Brooklyn,11217.0,40.684228000000004,-73.974029,116
1243,50639,949245.0,874,WILLOUGHBY AVENUE,Brooklyn,11221.0,40.695665000000005,-73.93356999999999,19
1244,58517,297561.0,1660,FULTON STREET,Brooklyn,11213.0,40.679546,-73.934134,100
1245,51123,967799.0,15,LAFAYETTE AVENUE,Brooklyn,11217.0,40.68679,-73.97851,25
1246,53383,957028.0,85,COMMERCIAL STREET,Brooklyn,11222.0,40.737454,-73.956406,126
1247,54292,967326.0,5,BLUE SLIP,Brooklyn,11222.0,40.735584,-73.959767,102
1248,55343,807352.0,79,3 STREET,Brooklyn,11231.0,40.677552,-73.993107,25
1249,52665,234701.0,907,DRIGGS AVENUE,Brooklyn,11211.0,40.708040999999994,-73.962662,21
1250,65126,952200.0,60,JEFFERSON STREET,Brooklyn,11206.0,40.698786,-73.93289200000001,2
1251,52788,955833.0,166,MYRTLE AVENUE,Brooklyn,11201.0,40.6936,-73.98247099999999,29
1252,53192,972982.0,325,KENT AVENUE,Brooklyn,11249.0,40.713537,-73.967297,104
1253,65106,971714.0,296,THROOP AVENUE,Brooklyn,11206.0,40.694175,-73.943178,2
1254,50201,372190.0,392,SOUTH 3 STREET,Brooklyn,11211.0,40.708525,-73.951628,18
1255,48775,340323.0,44,MORGAN AVENUE,Brooklyn,11237.0,40.705414000000005,-73.93162,6
1256,48775,946628.0,40,SCHOLES STREET,Brooklyn,11206.0,40.70825,-73.948944,6
1257,48775,946629.0,568,GRAHAM AVENUE,Brooklyn,11222.0,40.722437,-73.947346,4
1258,48775,946631.0,7,STAGG STREET,Brooklyn,11206.0,40.708861999999996,-73.95022800000001,4
1259,48775,946632.0,198,MONTROSE AVENUE,Brooklyn,11206.0,40.707299,-73.94136,4
1260,50059,234927.0,877,DUMONT AVENUE,Brooklyn,11207.0,40.667549,-73.886052,6
1261,50059,294143.0,717,FLUSHING AVENUE,Brooklyn,11206.0,40.700509999999994,-73.943768,4
1262,50059,300735.0,160,GLENMORE AVENUE,Brooklyn,11212.0,40.671851000000004,-73.904949,8
1263,50059,305076.0,78,GROVE STREET,Brooklyn,11221.0,40.692375,-73.92168000000001,6
1264,50059,335793.0,275,MENAHAN STREET,Brooklyn,11237.0,40.699288,-73.915981,6
1265,50059,362522.0,178,ROCKAWAY AVENUE,Brooklyn,11233.0,40.677046000000004,-73.91086800000001,6
1266,50059,396441.0,663,WILLOUGHBY AVENUE,Brooklyn,11206.0,40.694627000000004,-73.942702,3
1267,50206,287193.0,1169,EAST NEW YORK AVENUE,Brooklyn,11212.0,40.666675,-73.923744,28
1268,50206,322130.0,342,LAFAYETTE AVENUE,Brooklyn,11238.0,40.688676,-73.961706,16
1269,50206,330371.0,862,MACON STREET,Brooklyn,11233.0,40.6849,-73.91632,7
1270,50206,330372.0,864,MACON STREET,Brooklyn,11233.0,40.684908,-73.916263,7
1271,50206,330373.0,868,MACON STREET,Brooklyn,11233.0,40.684922,-73.916151,7
1272,50206,351727.0,1939,PARK PLACE,Brooklyn,11233.0,40.671372,-73.913147,36
1273,50206,358230.0,495,PUTNAM AVENUE,Brooklyn,11221.0,40.68499,-73.941776,3
1274,50206,383478.0,1920,UNION STREET,Brooklyn,11233.0,40.667424,-73.923999,41
1275,50206,383480.0,1933,UNION STREET,Brooklyn,11233.0,40.667452000000004,-73.92419,65
1276,53519,957418.0,66,AINSLIE STREET,Brooklyn,11211.0,40.712651,-73.95218,10
1277,65075,954879.0,88,JEFFERSON STREET,Brooklyn,11206.0,40.699118,-73.932109,3
1278,65133,953843.0,1223,BROADWAY,Brooklyn,11221.0,40.69187,-73.92619599999999,2
1279,44281,980874.0,924,HENDRIX PLACE,Brooklyn,11207.0,40.658302,-73.882849,31
1280,44281,981192.0,910,HENDRIX PLACE,Brooklyn,11207.0,40.65867,-73.88313000000001,31
1281,44281,981457.0,879,VAN SICLEN AVENUE,Brooklyn,11207.0,40.658484,-73.88414300000001,26
1282,44281,981458.0,869,VAN SICLEN AVENUE,Brooklyn,11207.0,40.658652000000004,-73.884265,31
1283,44281,981459.0,656,STANLEY AVENUE,Brooklyn,11207.0,40.659132,-73.88439699999999,31
1284,44281,981460.0,271,WORTMAN AVENUE,Brooklyn,11207.0,40.657778,-73.883084,89
1285,50026,927138.0,8,ROCKAWAY AVENUE,Brooklyn,11233.0,40.683362,-73.91165699999999,78
1286,50026,947649.0,1672,BROADWAY,Brooklyn,11207.0,40.684214000000004,-73.91278100000001,55
1287,49283,944547.0,333,SCHERMERHORN STREET,Brooklyn,11217.0,40.687144,-73.981243,150
1288,53277,341076.0,45-55,NORTH ELLIOTT PLACE,Brooklyn,11205.0,40.696999999999996,-73.977428,159
1289,52320,955798.0,1515,BEDFORD AVENUE,Brooklyn,11216.0,40.671172999999996,-73.95487800000001,29
1290,52723,955764.0,396,SARATOGA AVENUE,Brooklyn,11233.0,40.672159,-73.916899,100
1291,52723,955765.0,1750,PROSPECT PLACE,Brooklyn,11233.0,40.672578,-73.918423,48
1292,58492,324141.0,331,LENOX ROAD,Brooklyn,11226.0,40.654253999999995,-73.948459,57
1293,49938,947501.0,31,EAGLE STREET,Brooklyn,11222.0,40.734759999999994,-73.959294,77
1294,51179,876943.0,625,QUINCY STREET,Brooklyn,11221.0,40.688856,-73.934247,93
1295,55428,306316.0,930,HALSEY STREET,Brooklyn,11233.0,40.685579,-73.916976,251
1296,49711,946596.0,490,MYRTLE AVENUE,Brooklyn,11205.0,40.693462,-73.96549300000001,19
1297,65132,952454.0,1238,DECATUR STREET,Brooklyn,11207.0,40.68957,-73.906748,3
1298,58513,213475.0,227,DUMONT AVENUE,Brooklyn,11212.0,40.663841,-73.91103000000001,93
1299,58513,213477.0,350,BRISTOL STREET,Brooklyn,11212.0,40.662729,-73.91090200000001,4
1300,58513,213480.0,383,BRISTOL STREET,Brooklyn,11212.0,40.661705,-73.910615,6
1301,58513,362308.0,167,RIVERDALE AVENUE,Brooklyn,11212.0,40.660717,-73.91058000000001,32
1302,58513,362309.0,170,RIVERDALE AVENUE,Brooklyn,11212.0,40.660753,-73.910238,32
1303,58513,807202.0,359,BRISTOL STREET,Brooklyn,11212.0,40.662581,-73.910841,7
1304,58513,807837.0,325,BRISTOL STREET,Brooklyn,11212.0,40.663191,-73.910999,40
1305,58513,807838.0,330,BRISTOL STREET,Brooklyn,11212.0,40.6631,-73.910995,4
1306,58513,807839.0,336,BRISTOL STREET,Brooklyn,11212.0,40.662987,-73.910966,4
1307,58513,807840.0,351,BRISTOL STREET,Brooklyn,11212.0,40.662724,-73.91088,5
1308,58513,807841.0,355,BRISTOL STREET,Brooklyn,11212.0,40.662652,-73.910862,5
1309,58513,807842.0,356,BRISTOL STREET,Brooklyn,11212.0,40.662617,-73.910873,4
1310,58513,807843.0,370,BRISTOL STREET,Brooklyn,11212.0,40.661936,-73.910698,4
1311,58513,807844.0,376,BRISTOL STREET,Brooklyn,11212.0,40.661823,-73.910669,4
1312,58513,807845.0,390,BRISTOL STREET,Brooklyn,11212.0,40.661565,-73.910604,4
1313,58513,807846.0,396,BRISTOL STREET,Brooklyn,11212.0,40.661453,-73.910576,4
1314,58513,807925.0,327,CHESTER STREET,Brooklyn,11212.0,40.663536,-73.910129,53
1315,58513,807926.0,330,CHESTER STREET,Brooklyn,11212.0,40.663495000000005,-73.91014,11
1316,58513,807927.0,336,CHESTER STREET,Brooklyn,11212.0,40.663385,-73.910112,5
1317,58513,807928.0,340,CHESTER STREET,Brooklyn,11212.0,40.663308,-73.910094,5
1318,58513,807929.0,341,CHESTER STREET,Brooklyn,11212.0,40.663275,-73.910065,35
1319,58513,807930.0,344,CHESTER STREET,Brooklyn,11212.0,40.663234,-73.910076,36
1320,58513,807931.0,390,CHESTER STREET,Brooklyn,11212.0,40.66196,-73.90975,6
1321,58513,807932.0,394,CHESTER STREET,Brooklyn,11212.0,40.661885999999996,-73.90973199999999,32
1322,58513,807933.0,416,CHESTER STREET,Brooklyn,11212.0,40.661477000000005,-73.909624,6
1323,58513,807934.0,420,CHESTER STREET,Brooklyn,11212.0,40.661403,-73.90960600000001,6
1324,58513,807935.0,424,CHESTER STREET,Brooklyn,11212.0,40.661328000000005,-73.909588,12
1325,58513,807936.0,446,CHESTER STREET,Brooklyn,11212.0,40.660494,-73.909373,41
1326,58513,808112.0,220,DUMONT AVENUE,Brooklyn,11212.0,40.663756,-73.91149200000001,6
1327,58513,808113.0,252,DUMONT AVENUE,Brooklyn,11212.0,40.663964,-73.9101,17
1328,58513,809280.0,171,RIVERDALE AVENUE,Brooklyn,11212.0,40.660765999999995,-73.910241,32
1329,58513,897205.0,224,DUMONT AVENUE,Brooklyn,11212.0,40.663775,-73.911369,6
1330,58513,948870.0,360,BRISTOL STREET,Brooklyn,11212.0,40.662543,-73.910855,4
1331,58513,948952.0,332,BRISTOL STREET,Brooklyn,11212.0,40.663061,-73.910988,4
1332,58513,948953.0,334,BRISTOL STREET,Brooklyn,11212.0,40.663026,-73.910977,4
1333,58513,948954.0,338,BRISTOL STREET,Brooklyn,11212.0,40.662952000000004,-73.91095899999999,4
1334,58513,948955.0,340,BRISTOL STREET,Brooklyn,11212.0,40.662913,-73.910949,4
1335,58513,948956.0,352,BRISTOL STREET,Brooklyn,11212.0,40.662690999999995,-73.910891,4
1336,58513,948957.0,354,BRISTOL STREET,Brooklyn,11212.0,40.662655,-73.910884,4
1337,58513,948958.0,358,BRISTOL STREET,Brooklyn,11212.0,40.662581,-73.910862,4
1338,58513,948959.0,372,BRISTOL STREET,Brooklyn,11212.0,40.661896999999996,-73.91069,4
1339,58513,948960.0,374,BRISTOL STREET,Brooklyn,11212.0,40.661862,-73.91068,2
1340,58513,948961.0,378,BRISTOL STREET,Brooklyn,11212.0,40.661788,-73.910662,4
1341,58513,948962.0,380,BRISTOL STREET,Brooklyn,11212.0,40.661749,-73.910651,4
1342,58513,948963.0,392,BRISTOL STREET,Brooklyn,11212.0,40.661527,-73.91059399999999,4
1343,58513,948964.0,394,BRISTOL STREET,Brooklyn,11212.0,40.661491,-73.910583,4
1344,58513,948965.0,398,BRISTOL STREET,Brooklyn,11212.0,40.661417,-73.910565,4
1345,58513,948966.0,400,BRISTOL STREET,Brooklyn,11212.0,40.661379,-73.910554,4
1346,50871,950133.0,181,FRONT STREET,Brooklyn,11201.0,40.702405999999996,-73.985949,21
1347,55437,966924.0,535,CARLTON AVENUE,Brooklyn,11238.0,40.681447,-73.97087900000001,90
1348,52272,927008.0,363,BOND STREET,Brooklyn,11231.0,40.678186,-73.99082800000001,54
1349,50702,949598.0,230,NORTH 9 STREET,Brooklyn,11211.0,40.717579,-73.954363,19
1350,58508,976392.0,286,ASHLAND PLACE,Brooklyn,11217.0,40.686556,-73.978164,76
1351,65100,950549.0,25,WOODBINE STREET,Brooklyn,11221.0,40.689388,-73.919838,2
1352,44265,957381.0,1204,37 STREET,Brooklyn,11218.0,40.64283,-73.986941,0
1353,44265,957382.0,1208,37 STREET,Brooklyn,11218.0,40.642792,-73.986877,0
1354,44265,957383.0,1214,37 STREET,Brooklyn,11218.0,40.642737,-73.986783,0
1355,44265,957384.0,1220,37 STREET,Brooklyn,11218.0,40.642679,-73.986689,0
1356,44265,957387.0,1226,37 STREET,Brooklyn,11218.0,40.642621999999996,-73.98659599999999,0
1357,44265,957388.0,1232,37 STREET,Brooklyn,11218.0,40.642567,-73.986502,0
1358,44265,957389.0,1264,37 STREET,Brooklyn,11218.0,40.642262,-73.985997,0
1359,44265,957390.0,1270,37 STREET,Brooklyn,11218.0,40.642205,-73.985904,0
1360,44265,957420.0,1276,37 STREET,Brooklyn,11218.0,40.64215,-73.98581,0
1361,52318,955360.0,33,BOND STREET,Brooklyn,11201.0,40.688643,-73.98365799999999,143
1362,55467,809867.0,2675,WEST 36 STREET,Brooklyn,11224.0,40.579931,-74.002707,80
1363,68431,348661.0,870,OCEAN PARKWAY,Brooklyn,11230.0,40.627218,-73.971057,181
1364,51297,951365.0,284,HUMBOLDT STREET,Brooklyn,11206.0,40.711431,-73.942157,13
1365,68430,344022.0,77,NEW YORK AVENUE,Brooklyn,11216.0,40.677384,-73.947,102
1366,65068,948048.0,340,ELDERT STREET,Brooklyn,11237.0,40.693540999999996,-73.90635999999999,4
1367,50187,948151.0,11,JACKSON STREET,Brooklyn,11211.0,40.716002,-73.951583,10
1368,50404,197915.0,219,BAINBRIDGE STREET,Brooklyn,11233.0,40.681318,-73.928089,8
1369,50404,299577.0,905A,GATES AVENUE,Brooklyn,11221.0,40.688660999999996,-73.929423,4
1370,50404,299588.0,914,GATES AVENUE,Brooklyn,11221.0,40.688828,-73.927818,10
1371,50404,307112.0,462,HANCOCK STREET,Brooklyn,11233.0,40.684051000000004,-73.936769,6
1372,50404,330159.0,625,MACON STREET,Brooklyn,11233.0,40.683836,-73.92575,8
1373,50404,334664.0,508,MAC DONOUGH STREET,Brooklyn,11233.0,40.683087,-73.9256,3
1374,50404,360408.0,179,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.687031,-73.92955400000001,4
1375,50404,360416.0,187,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.686734,-73.929807,4
1376,50404,360434.0,214,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.685963,-73.929675,3
1377,50404,360445.0,226,MALCOLM X BOULEVARD,Brooklyn,11221.0,40.685384,-73.929553,8
1378,50404,360458.0,237,MALCOLM X BOULEVARD,Brooklyn,11233.0,40.684647999999996,-73.92939100000001,11
1379,50404,360462.0,244,MALCOLM X BOULEVARD,Brooklyn,11233.0,40.684689,-73.92942,4
